Date,Price,STH-Realised-Price,STH-MVRV
2013-01-02T00:00:00+00:00,13.2806068129749,11.001653368375363,1.1361928595143422
2013-01-03T00:00:00+00:00,13.3840811484512,11.018059228916664,1.1345010714041193
2013-01-04T00:00:00+00:00,13.4517211496201,11.050409893063742,1.1311797590283197
2013-01-05T00:00:00+00:00,13.459406766803,11.076056753155177,1.1285604866947971
2013-01-06T00:00:00+00:00,13.5044965078901,11.089559914377563,1.12718629923211
2013-01-07T00:00:00+00:00,13.5560616578025,11.103754853123403,1.1257453145666163
2013-01-08T00:00:00+00:00,13.7803506312098,11.138213004436658,1.1222626102608115
2013-01-09T00:00:00+00:00,13.8209552565751,11.160642054605146,1.1200072485831765
2013-01-10T00:00:00+00:00,14.12317285564,11.222586097469732,1.1138252708810383
2013-01-11T00:00:00+00:00,14.2276211227352,11.244486879589582,1.111655883799319
2013-01-12T00:00:00+00:00,14.2142856560491,11.259678118110578,1.1101560691947696
2013-01-13T00:00:00+00:00,14.1607882670953,11.2771046628781,1.1084405415822218
2013-01-14T00:00:00+00:00,14.3179703202805,11.2939702220933,1.1067852804806817
2013-01-15T00:00:00+00:00,14.3136377516072,11.316822939530793,1.1045502847213642
2013-01-16T00:00:00+00:00,14.7078140479252,11.34183091876294,1.1021148251576458
2013-01-17T00:00:00+00:00,15.598599739626,11.363273851643102,1.1000350922804285
2013-01-18T00:00:00+00:00,15.7157911239042,11.400163613775536,1.0964754913600945
