Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
27-Jul-1979,305.8,184.6,65782.6,132.3,357.4,502.6,2367.3,#N/A,#N/A,1017.1,189950.4,1150.5,6076.3,#N/A,#N/A,138632.6,#N/A,256.6,269.9
30-Jul-1979,301.4,182.4,66160.2,130.3,355.6,505.3,2359.4,#N/A,#N/A,1025.7,190251.6,1158.6,6161.8,#N/A,#N/A,138179.8,#N/A,255.9,269.4
31-Jul-1979,296.5,179.7,63972.9,131.9,345.2,490.6,2354.1,#N/A,#N/A,1023.3,189817,1156,6147.7,#N/A,#N/A,145048.8,#N/A,248.8,262.8
01-Aug-1979,290.1,175.6,62918.9,127.8,341,482.7,2297.7,#N/A,#N/A,998.8,185263,1128.2,6000.2,#N/A,#N/A,141568.9,#N/A,243,257.6
02-Aug-1979,291.5,176.3,63431.7,128.5,344.5,485.8,2315.2,#N/A,#N/A,1006.4,186677.7,1136.9,6046,#N/A,#N/A,142649.9,#N/A,245.5,258.8
03-Aug-1979,286.5,173.6,62575.1,126.2,338.7,478.9,2278.1,#N/A,#N/A,990.3,183689.2,1118.7,5949.2,#N/A,#N/A,140366.3,#N/A,244.3,255.3
06-Aug-1979,282.7,171.1,62104.3,126.3,337.2,475.6,2298.3,#N/A,#N/A,998.5,185223.5,1102.4,5998.9,#N/A,#N/A,141538.7,#N/A,244.1,255
07-Aug-1979,285.1,172.7,61136.2,128.5,331.2,468.7,2282.6,#N/A,#N/A,992.2,184045.4,1095.4,5960.8,#N/A,#N/A,140638.5,#N/A,237.9,249.6
08-Aug-1979,289,175,62137,130.4,336,476.2,2322.3,#N/A,#N/A,1009.5,187253.2,1114.5,6064.7,#N/A,#N/A,143089.7,#N/A,240.7,254.3
09-Aug-1979,297.1,179.4,63273.3,132.9,343.4,483.5,2346.5,#N/A,#N/A,1020,189197.8,1126,6127.7,#N/A,#N/A,144575.7,#N/A,245.2,257.6
10-Aug-1979,303.8,183.5,65453.4,135.2,355.2,498.8,2416.1,#N/A,#N/A,1050.2,194809.9,1159.4,6309.4,#N/A,#N/A,148864.2,#N/A,253.2,268.2
13-Aug-1979,298.8,180.6,65892.9,133.6,356.4,502.5,2437.2,#N/A,#N/A,1029.5,190062.6,1162.8,6222.1,#N/A,#N/A,150173,#N/A,255.3,269.3
14-Aug-1979,292,176.8,63535.9,130.8,343.5,485.4,2352.6,#N/A,#N/A,993.7,183453.3,1122.4,6005.7,#N/A,#N/A,144950.8,#N/A,244.4,259.7
15-Aug-1979,301.9,182.8,65116.2,135.2,351.8,498.2,2409.8,#N/A,#N/A,1017.9,187919.3,1149.7,6151.9,#N/A,#N/A,148479.5,#N/A,251.9,265.8
16-Aug-1979,297.9,180.3,64350.7,134.1,347,491.1,2391.4,#N/A,#N/A,1010.1,186480.2,1140.9,6104.8,#N/A,#N/A,147342.5,#N/A,249.4,264.1
17-Aug-1979,300.6,182,64911.4,135.5,349.3,495.6,2413.5,#N/A,#N/A,1019.5,188202.6,1151.4,6161.2,#N/A,#N/A,148703.4,#N/A,249.5,264.8
20-Aug-1979,298.8,180.9,65015.9,134.5,349.7,496.7,2412.2,#N/A,#N/A,1019,188115.4,1128,6158.3,#N/A,#N/A,148634.4,#N/A,249,265.5
21-Aug-1979,300.5,182,65064.1,135.9,348,495.6,2421.6,#N/A,#N/A,1022.9,188841.2,1132.4,6182.1,#N/A,#N/A,149207.9,#N/A,250.7,265.2
22-Aug-1979,311,188.2,68363,140.2,363.2,516.7,2516.3,#N/A,#N/A,1062.9,196223.4,1176.6,6423.8,#N/A,#N/A,155040.8,#N/A,260.7,276.5
23-Aug-1979,310.1,187.5,67814.1,139.4,360.6,512.9,2494.2,#N/A,#N/A,1053.6,194500.3,1166.3,6367.4,#N/A,#N/A,153679.3,#N/A,259.4,274.7
24-Aug-1979,314.8,190.3,69005.8,140.9,367.1,520.6,2524.9,#N/A,#N/A,1051.1,196687.9,1180.7,6418,#N/A,#N/A,155581.4,#N/A,261.8,279.1
27-Aug-1979,314.8,190.3,69005.8,140.9,367.1,520.6,2524.9,#N/A,#N/A,1051.1,196687.9,1187.8,6418,#N/A,#N/A,155581.4,#N/A,261.8,279.1
28-Aug-1979,316.8,191.7,69720.1,140.8,369.3,524.7,2519.1,#N/A,#N/A,1048.6,196219.8,1185,6402.7,#N/A,#N/A,155211.2,#N/A,264.1,280.7
29-Aug-1979,315.2,190.7,69669.4,139.9,368.3,522.2,2497.1,#N/A,#N/A,1039.5,194508.6,1174.6,6346.9,#N/A,#N/A,153857.6,#N/A,262.1,279.1
30-Aug-1979,319.2,193.3,70216.9,142.1,373.3,528.8,2542.2,#N/A,#N/A,1058.2,198017.2,1195.8,6461.4,#N/A,#N/A,156632.9,#N/A,266.4,282.9
31-Aug-1979,315.1,190.4,69957.5,139.9,370.4,526.4,2527.7,#N/A,#N/A,1052.2,196888,1189,6424.5,#N/A,#N/A,153643.9,#N/A,265.4,281.6
03-Sep-1979,322.9,195.2,70663.6,143.6,372.2,529.4,2545.3,#N/A,#N/A,1072.4,199562.5,1210.2,6482.6,#N/A,#N/A,154726.9,#N/A,267,283.5
04-Sep-1979,325,196.3,71652.3,145.2,378.4,536.7,2594.1,#N/A,#N/A,1092.9,203376.8,1233.3,6606.5,#N/A,#N/A,157684.2,#N/A,270.3,287.3
05-Sep-1979,329,198.6,72842.2,146.7,384.5,544.3,2629.2,#N/A,#N/A,1107.7,206129.5,1250,6695.9,#N/A,#N/A,159818.4,#N/A,274.4,291.7
06-Sep-1979,335.5,201.8,75211,149.3,397.7,558.8,2717.5,#N/A,#N/A,1144.9,213047.4,1291.9,6920.6,#N/A,#N/A,165182.1,#N/A,283.6,301.8
07-Sep-1979,329.2,197.7,73062.7,146.3,386.1,538.6,2637.2,#N/A,#N/A,1111,206753.5,1253.8,6716.2,#N/A,#N/A,160302.2,#N/A,275.6,292.9
10-Sep-1979,336.3,201.8,74343.6,149.8,391.3,547.6,2684.6,#N/A,#N/A,1129.6,210259.3,1276.4,7131,#N/A,#N/A,163194.6,#N/A,280.8,298.1
11-Sep-1979,339.5,204.1,75034.6,151.5,393.1,553.1,2708.4,#N/A,#N/A,1139.5,212106.8,1287.6,7193.6,#N/A,#N/A,164628.5,#N/A,282.3,300.2
12-Sep-1979,337.1,202.6,74928,151.7,391.6,549.4,2718.2,#N/A,#N/A,1143.6,212877.3,1292.3,7219.8,#N/A,#N/A,165226.6,#N/A,281.4,298.8
13-Sep-1979,333,200.5,74863.2,151.1,389.2,547.7,2722.7,#N/A,#N/A,1145.6,213232.8,1294.4,7231.8,#N/A,#N/A,165502.5,#N/A,280.3,298.2
14-Sep-1979,345.8,208.3,77158.8,159.5,401.7,564.7,2801.7,#N/A,#N/A,1202,223744.6,1358.3,7588.3,#N/A,#N/A,173661.3,#N/A,289.4,309.3
17-Sep-1979,351.8,211.6,78404.3,163.5,407.8,572.5,2875.4,#N/A,#N/A,1173.6,219189.6,1325.2,7069.4,#N/A,#N/A,177565.1,#N/A,289.3,312.4
18-Sep-1979,375.8,226,83085.7,174.4,432.6,604.5,3040.2,#N/A,#N/A,1241.1,231795.4,1401.4,7476,#N/A,#N/A,187777,#N/A,309.4,331.8
19-Sep-1979,369,221.7,84013.1,172,437.8,610.2,3090.1,#N/A,#N/A,1261.5,235604.6,1424.5,7598.9,#N/A,#N/A,190862.8,#N/A,312.2,334.8
20-Sep-1979,380,225.5,82666.8,175.8,438.2,593.5,3063,#N/A,#N/A,1250.4,233533.6,1411.9,7532.1,#N/A,#N/A,189185.1,#N/A,310,333.4
21-Sep-1979,369,218.7,82970.4,170.6,435.7,586.2,3040.7,#N/A,#N/A,1241.3,231834.2,1401.7,7477.2,#N/A,#N/A,187808.5,#N/A,311.2,330.6
24-Sep-1979,380.4,225.8,84025.4,176.4,440,594.7,3090.1,#N/A,#N/A,1267.2,235620.7,1429.7,7655.4,#N/A,#N/A,190394.5,#N/A,312.4,334
25-Sep-1979,376.7,223.7,83744.3,174.5,439.2,591.8,3072.2,#N/A,#N/A,1262.9,234832.3,1424.9,7629.7,#N/A,#N/A,189757.5,#N/A,311.5,334.3
26-Sep-1979,373.8,221.4,81538.7,170.8,432.4,586.2,2988.2,#N/A,#N/A,1228.4,228410.1,1386,7421.1,#N/A,#N/A,184567.9,#N/A,305.5,327.2
27-Sep-1979,395.5,232.7,86286.8,179.5,448.9,601,3091.6,#N/A,#N/A,1270.9,236309.2,1433.9,7677.7,#N/A,#N/A,190950.9,#N/A,318.2,342.3
28-Sep-1979,397.3,233.2,89088.5,180.4,460.7,616.5,3190.3,#N/A,#N/A,1306.8,242994.8,1474.4,7894.9,#N/A,#N/A,191720.6,#N/A,327.2,351.7
01-Oct-1979,414.8,243.3,89971.8,189.1,463.7,618.3,3220,#N/A,#N/A,1329.5,249698.9,1504.4,8113.9,#N/A,#N/A,193719.4,#N/A,329.5,353.5
02-Oct-1979,426,251.7,98479.7,194.4,507,683.1,3530.1,#N/A,#N/A,1456,273449.4,1647.5,8885.6,#N/A,#N/A,212145.2,#N/A,362,388.3
03-Oct-1979,402,238,93915.8,184.1,486.3,662.7,3392.3,#N/A,#N/A,1399.2,262772.6,1583.2,8538.7,#N/A,#N/A,203862.1,#N/A,346.7,371.9
04-Oct-1979,384,227.8,88097.6,175.5,459.5,625.8,3191.9,#N/A,#N/A,1316.5,247250.3,1489.6,8034.3,#N/A,#N/A,191819.7,#N/A,325.5,350.1
05-Oct-1979,385,228.5,82378,176.5,428.6,580.4,2981.6,#N/A,#N/A,1229.8,230961.7,1391.5,7505,#N/A,#N/A,179182.8,#N/A,304.4,326.6
08-Oct-1979,372,224.1,85050,173.7,439.1,609.5,3097.7,#N/A,#N/A,1270,235360.6,1437.1,7664.2,#N/A,#N/A,187099,#N/A,312.9,336.3
09-Oct-1979,385.8,233,85177.1,179,441.5,612.6,3082,#N/A,#N/A,1262.8,234018.3,1429,7620.5,#N/A,#N/A,186031.9,#N/A,309.8,335.4
10-Oct-1979,413,247.5,92305.8,190.3,480,659.1,3322.8,#N/A,#N/A,1361.5,252308.8,1540.6,8216.1,#N/A,#N/A,200571.9,#N/A,337.7,363.9
11-Oct-1979,401.5,241.1,90552.2,185.5,469.9,647.3,3256.4,#N/A,#N/A,1334.3,247262.8,1509.8,8051.8,#N/A,#N/A,196560.6,#N/A,331.2,357.4
12-Oct-1979,395,237.4,88219.7,182.9,455,629.1,3162.8,#N/A,#N/A,1295.9,240158.6,1466.4,7820.4,#N/A,#N/A,190913.2,#N/A,321.1,347.2
15-Oct-1979,402.9,242.7,92023.7,186.8,470.9,653.5,3288.7,#N/A,#N/A,1347.8,250415.9,1520.7,8146.4,#N/A,#N/A,197737.1,#N/A,331.8,359.5
16-Oct-1979,394.3,238,92475.9,183.1,468,652.1,3262.3,#N/A,#N/A,1342.2,249379.5,1514.4,8112.7,#N/A,#N/A,196918.7,#N/A,330,358.5
17-Oct-1979,386,233.3,90520.3,180,454.1,637.7,3174.3,#N/A,#N/A,1306,242648.4,1473.5,7893.7,#N/A,#N/A,191603.6,#N/A,320.3,348.7
18-Oct-1979,380.5,229.4,88734.1,176.8,450.6,626,3127.2,#N/A,#N/A,1286.6,239049.7,1451.7,7776.7,#N/A,#N/A,188761.9,#N/A,315.5,343.5
19-Oct-1979,393,236.9,89644.5,182.4,458.8,638.5,3178.3,#N/A,#N/A,1307.7,242960.1,1475.4,7903.9,#N/A,#N/A,191849.7,#N/A,320.9,349.2
22-Oct-1979,392,236.9,92412.1,182.4,467.4,658.7,3265.9,#N/A,#N/A,1334,247843,1503.3,8062.7,#N/A,#N/A,195705.4,#N/A,327.5,356.2
23-Oct-1979,385,233.4,91351,182.2,459.6,649.4,3229.5,#N/A,#N/A,1329.9,247088,1498.7,8038.2,#N/A,#N/A,195109.3,#N/A,325.1,350.6
24-Oct-1979,395,239,91215.1,187.1,460,645.4,3210.3,#N/A,#N/A,1336,248215.8,1505.5,8074.8,#N/A,#N/A,195999.8,#N/A,321.1,351.3
25-Oct-1979,391.8,236.8,91551.5,185.4,461,648.5,3225.4,#N/A,#N/A,1342.3,249383,1512.6,8112.8,#N/A,#N/A,196921.5,#N/A,323.6,354.1
26-Oct-1979,375,227.1,87847.5,178.2,442.7,625.9,3104.4,#N/A,#N/A,1291.9,240021.4,1455.8,7808.3,#N/A,#N/A,189529.2,#N/A,310.9,339.6
29-Oct-1979,374,227.1,88354.1,178.4,442.9,629.8,3110.7,#N/A,#N/A,1268.6,234062.5,1422.2,7627.6,#N/A,#N/A,190044.1,#N/A,312.2,339.9
30-Oct-1979,377.6,229.1,89523.8,182.6,444.4,629.9,3134,#N/A,#N/A,1290.6,238124.3,1446.9,7759.9,#N/A,#N/A,193342,#N/A,313,342.3
31-Oct-1979,382,231.5,90261.1,184,449.3,631,3142.6,#N/A,#N/A,1298.6,239598.9,1455.9,7808,#N/A,#N/A,183783.9,#N/A,315.5,346.9
01-Nov-1979,378.5,229.1,90343.7,182.7,449.2,627.2,3148.7,#N/A,#N/A,1301.1,240061.3,1458.7,7823.1,#N/A,#N/A,184138.5,#N/A,315.7,347.3
02-Nov-1979,372.8,224.9,87451.5,180.4,442.7,609.2,3101.9,#N/A,#N/A,1281.5,236453,1436.8,7705.5,#N/A,#N/A,181370.8,#N/A,308.7,338.7
05-Nov-1979,381,229.5,89567.3,184.2,448.3,621.6,3136.9,#N/A,#N/A,1267.9,236227.4,1417.7,7644.1,#N/A,#N/A,183580,#N/A,312.1,344
06-Nov-1979,384.3,232.4,91293.8,185.3,453.5,633.6,3191.6,#N/A,#N/A,1281.9,238832.5,1433.4,7728.3,#N/A,#N/A,185604.5,#N/A,317.7,349.5
07-Nov-1979,395,237.7,94304.4,187.6,464.2,641.1,3220.3,#N/A,#N/A,1293.4,240979.5,1446.3,7797.8,#N/A,#N/A,187273.1,#N/A,322.5,358
08-Nov-1979,389.5,235.3,94877.8,186.8,465.5,647.1,3251.3,#N/A,#N/A,1306.5,243406.7,1460.8,7876.4,#N/A,#N/A,189159.3,#N/A,326.9,360.5
09-Nov-1979,389.5,235.2,94910.3,186.2,463.6,644.5,3220.1,#N/A,#N/A,1292.8,240861.6,1445.5,7794,#N/A,#N/A,187181.5,#N/A,322.2,356.7
12-Nov-1979,393.3,238,97156.1,186.3,467.1,655,3216.6,#N/A,#N/A,1320.2,245613.5,1474.8,7981,#N/A,#N/A,187111.9,#N/A,325,360.4
13-Nov-1979,387.2,234.1,95666.8,183.5,459.3,643.6,3180.1,#N/A,#N/A,1303.8,242546,1456.4,7881.4,#N/A,#N/A,184775,#N/A,321.5,354.5
14-Nov-1979,390,234.6,94744.9,184.5,459.9,641.8,3147.9,#N/A,#N/A,1305.6,242893.2,1458.5,7892.7,#N/A,#N/A,185039.5,#N/A,321.7,355
15-Nov-1979,386,232.2,95632.2,180.1,458.7,641.8,3100.9,#N/A,#N/A,1281.7,238447.8,1431.8,7748.2,#N/A,#N/A,181652.9,#N/A,321.7,355.2
16-Nov-1979,390.4,234.2,95287,180.8,456.9,636.7,3072.2,#N/A,#N/A,1269.9,236247.2,1418.6,7676.7,#N/A,#N/A,179976.4,#N/A,319.3,354.3
19-Nov-1979,389.9,232.5,95623.4,178.7,459.8,639.4,3136.8,#N/A,#N/A,1311.9,243973.6,1467.4,7783.9,#N/A,#N/A,179599,#N/A,324.7,356.3
20-Nov-1979,387.8,231.5,95814.7,178.9,457.6,639.7,3150.6,#N/A,#N/A,1317,244919.5,1473.1,7814.1,#N/A,#N/A,180295.3,#N/A,323.5,355.3
21-Nov-1979,396.2,235.6,98469.9,182.2,465.6,651.1,3204.9,#N/A,#N/A,1339.7,249140.8,1498.5,7948.8,#N/A,#N/A,183402.8,#N/A,328.8,363.6
22-Nov-1979,393.2,234.3,98227.8,180.8,464.7,653,3189.7,#N/A,#N/A,1333.3,247953.6,1491.4,7910.9,#N/A,#N/A,182528.9,#N/A,327.2,361
23-Nov-1979,392,233.8,97141.7,181.3,458.7,644,3167.6,#N/A,#N/A,1324.1,246236.6,1481,7856.1,#N/A,#N/A,181264.9,#N/A,323.1,357.3
26-Nov-1979,395.3,235,98613.6,182.8,460.5,649.4,3172,#N/A,#N/A,1334.2,248124.5,1468.8,7916.4,#N/A,#N/A,182654.6,#N/A,325.3,359.8
27-Nov-1979,393.8,233.9,98172.4,182.2,460.9,649.3,3178.7,#N/A,#N/A,1336.9,248618.3,1471.7,7932.1,#N/A,#N/A,183018.2,#N/A,326.4,361
28-Nov-1979,411.2,244.1,100859.3,189,475.1,663.1,3250.6,#N/A,#N/A,1367.1,254243.7,1505,8111.6,#N/A,#N/A,187159.3,#N/A,334.3,369.3
29-Nov-1979,411.7,243.8,102304.2,188.6,481,666.7,3286.5,#N/A,#N/A,1382.3,257055.2,1521.6,8201.3,#N/A,#N/A,189228.9,#N/A,340.9,375.3
30-Nov-1979,415.7,244.9,104134.1,189,488.1,667.2,3310.3,#N/A,#N/A,1392.3,258912.7,1532.6,8260.5,#N/A,#N/A,201557.7,#N/A,345.7,381.4
03-Dec-1979,428.8,250.2,106564.9,193.7,499.2,669.7,3392.3,#N/A,#N/A,1435.1,267862.8,1605.2,8674.1,#N/A,#N/A,205514,#N/A,354.5,390.4
04-Dec-1979,431.2,253.4,107709.6,196.5,505.8,692.6,3520,#N/A,#N/A,1470.5,274476.1,1644.9,8888.3,#N/A,#N/A,210588,#N/A,359.8,396.4
05-Dec-1979,426.4,252.6,104888.5,195.7,497.8,687.2,3473,#N/A,#N/A,1454.7,271533.8,1627.2,8793,#N/A,#N/A,208330.5,#N/A,353.1,390.1
06-Dec-1979,433.8,256.4,105700,198,507.1,697.1,3513.1,#N/A,#N/A,1471.5,274661.4,1646,8894.3,#N/A,#N/A,210730.1,#N/A,359,394.9
07-Dec-1979,430.4,255.9,103067.2,198.6,499.5,693.6,3512.5,#N/A,#N/A,1469.3,274251.8,1643.5,8881,#N/A,#N/A,210415.8,#N/A,355,389.7
10-Dec-1979,431.2,256.1,100364.8,198.9,502.2,695.8,3521.2,#N/A,#N/A,1456.2,269363.7,1629.3,8779.2,#N/A,#N/A,211397.1,#N/A,357.2,389.9
11-Dec-1979,445.5,262.9,103219.2,203.5,515.1,706.7,3583.4,#N/A,#N/A,1480.1,273768.5,1656,8922.8,#N/A,#N/A,214854,#N/A,366.7,398.3
12-Dec-1979,446.3,263,106939.7,203.5,521.9,720.8,3648.8,#N/A,#N/A,1501.1,277653.5,1679.5,9049.4,#N/A,#N/A,217903,#N/A,371.8,407.4
13-Dec-1979,458.8,270.2,110462.5,208.1,535.7,732.3,3701.6,#N/A,#N/A,1522.8,281669,1703.7,9180.2,#N/A,#N/A,221054.3,#N/A,379.7,415
14-Dec-1979,456.8,269.8,111349.7,207.7,539.1,741.6,3714,#N/A,#N/A,1529.2,282865.9,1711,9219.3,#N/A,#N/A,221993.7,#N/A,379.6,416.8
17-Dec-1979,469.5,277,109990.9,213.6,540,740.6,3739.7,#N/A,#N/A,1550.4,288417,1732.6,9394.3,#N/A,#N/A,222626.1,#N/A,381.1,418
18-Dec-1979,477.8,281.2,113394.5,217.3,555.9,760.8,3832.3,#N/A,#N/A,1593.8,296494.8,1781.1,9657.4,#N/A,#N/A,228861.3,#N/A,391.6,429.2
19-Dec-1979,488.5,287.2,117982,221.6,580.4,791,3988,#N/A,#N/A,1658.3,308489.7,1853.2,10048.1,#N/A,#N/A,238120,#N/A,407.8,446.6
20-Dec-1979,471.5,277.6,112844.1,214.4,560.3,763.9,3863.1,#N/A,#N/A,1605.9,298743.9,1794.7,9730.6,#N/A,#N/A,230597.3,#N/A,394.7,432.3
21-Dec-1979,473.1,278.6,113275.7,214.8,558.2,763.2,3839.1,#N/A,#N/A,1595.9,296889.1,1783.5,9670.2,#N/A,#N/A,229165.6,#N/A,391.5,428.4
24-Dec-1979,473.1,277.4,113219,214.3,557.1,759.8,3831.7,#N/A,#N/A,1595,295553.1,1874.8,9632.2,#N/A,#N/A,228724.2,#N/A,391.8,429.1
25-Dec-1979,473.1,277.4,113219,214.3,557.1,759.8,3831.7,#N/A,#N/A,1595,295553.1,1874.8,9632.2,#N/A,#N/A,228724.2,#N/A,391.8,429.1
26-Dec-1979,473.1,277.4,113219,214.3,557.1,759.8,3831.7,#N/A,#N/A,1595,295553.1,1874.8,9632.2,#N/A,#N/A,228724.2,#N/A,391.8,429.1
27-Dec-1979,473.1,275.9,121724.6,211.2,597.2,803.4,4033.7,#N/A,#N/A,1682.8,311828.5,1978,10162.7,#N/A,#N/A,241319.5,#N/A,414.1,454.9
28-Dec-1979,512,299,123650.7,229.1,604.3,820.5,4106.5,#N/A,#N/A,1707.8,316467.4,2007.5,10313.8,#N/A,#N/A,244909.5,#N/A,425.3,465.5
31-Dec-1979,512,299.1,125630.3,230.6,611.8,835.6,4189.6,#N/A,#N/A,1749,324101.3,2055.9,10645.2,#N/A,#N/A,253615.9,#N/A,434.1,474.3
01-Jan-1980,512,299.1,125630.3,230.6,611.8,835.6,4189.6,#N/A,#N/A,1749,324101.3,2055.9,10645.2,#N/A,#N/A,253615.9,#N/A,434.1,474.3
02-Jan-1980,559.5,325.3,133142.8,249.6,650.6,881.4,4438.9,#N/A,#N/A,1847.5,342356.4,2171.7,11244.8,#N/A,#N/A,267900.9,#N/A,458.5,501.4
03-Jan-1980,634,368.7,150523.2,283,739.5,993.1,5023,#N/A,#N/A,2090.7,387410.4,2457.5,12724.6,#N/A,#N/A,303156.5,#N/A,522.1,570.2
04-Jan-1980,588,342.6,139976.9,262.8,696.3,940.3,4742.2,#N/A,#N/A,1973.8,365751.1,2320.1,12013.2,#N/A,#N/A,286207.8,#N/A,491.9,536.7
07-Jan-1980,633.5,368.2,146612.5,280.1,740.5,994.8,4985.1,#N/A,#N/A,2114.5,395937.8,2439.3,12798.8,#N/A,#N/A,300920.8,#N/A,523.7,567.7
08-Jan-1980,610,355.2,144534.5,269.7,720,970.4,4852.8,#N/A,#N/A,2055.1,384812.8,2370.8,12439.2,#N/A,#N/A,292465.5,#N/A,508.3,553.1
09-Jan-1980,607.2,353.2,140712.2,267.9,699.4,943,4746.4,#N/A,#N/A,1996,373756.5,2302.7,12081.8,#N/A,#N/A,284062.5,#N/A,494.1,538.3
10-Jan-1980,602.9,351.3,143335.5,266.8,709.1,961,4832.6,#N/A,#N/A,2032.3,380545.6,2344.5,12301.3,#N/A,#N/A,289222.4,#N/A,500.3,546.4
11-Jan-1980,623,363.7,144022.2,276,710.3,966,4851.2,#N/A,#N/A,2040.1,382010,2353.5,12348.6,#N/A,#N/A,290335.4,#N/A,501.2,548.8
14-Jan-1980,660,385,152960.9,290,755.3,1025.2,5113.9,#N/A,#N/A,2165.6,402493.5,2413.2,13090.6,#N/A,#N/A,305773.5,#N/A,531.7,581
15-Jan-1980,684,400.4,163350.7,300.3,794.9,1087.8,5385.8,#N/A,#N/A,2278.8,423529,2539.4,13774.8,#N/A,#N/A,321754.2,#N/A,559.3,615.2
16-Jan-1980,760,444.1,182227.2,335.1,889.5,1212.6,6066.6,#N/A,#N/A,2566.9,477062.5,2860.3,15515.9,#N/A,#N/A,362423.5,#N/A,626.8,687.9
17-Jan-1980,750,438.5,174614.6,329.4,845.6,1160.1,5751.9,#N/A,#N/A,2433.7,452318.9,2712,14711.1,#N/A,#N/A,343625.8,#N/A,596.8,655.4
18-Jan-1980,835,488,197571,365.4,958.6,1314.7,6496.2,#N/A,#N/A,2748.7,510849.3,3062.9,16614.8,#N/A,#N/A,388091.2,#N/A,675.5,743.2
21-Jan-1980,850,497.9,203368.4,372.2,978.5,1350.9,6710,#N/A,#N/A,2838.3,528259.4,3163.1,17236.5,#N/A,#N/A,396578.9,#N/A,687.4,760.3
22-Jan-1980,737.5,433.1,182912.2,324.1,883.9,1228.9,6074.5,#N/A,#N/A,2578.5,479914.1,2873.6,15659,#N/A,#N/A,360284.7,#N/A,624.4,687.4
23-Jan-1980,695,407.4,154157.6,305,753.4,1044.6,5166.9,#N/A,#N/A,2193.3,408211.1,2444.3,13319.5,#N/A,#N/A,306455.3,#N/A,531.4,584.4
24-Jan-1980,717,420.8,170461.3,314.7,824.3,1145.9,5661,#N/A,#N/A,2403,447246.1,2678,14593.1,#N/A,#N/A,335759.9,#N/A,582.1,642.3
25-Jan-1980,668,392.4,165544.6,295.1,802.5,1117,5533.2,#N/A,#N/A,2348.8,437150.8,2617.6,14263.7,#N/A,#N/A,328181.1,#N/A,565.1,626.8
28-Jan-1980,624,367.7,151060.7,277.5,731.7,1018.3,5066.1,#N/A,#N/A,2151.2,400380.8,2363.8,13064,#N/A,#N/A,300576.9,#N/A,513.9,569.6
29-Jan-1980,674.3,397,161914.9,298.7,789.9,1093.5,5432.2,#N/A,#N/A,2310.1,429945.7,2538.4,14028.6,#N/A,#N/A,322772.1,#N/A,553,611.8
30-Jan-1980,691,406.3,168187.9,305.1,817.5,1130.6,5616.6,#N/A,#N/A,2388.5,444540.9,2624.5,14504.8,#N/A,#N/A,333729.1,#N/A,574.2,634.6
31-Jan-1980,653,385,159889.7,288.1,774.1,1094.9,5329.6,#N/A,#N/A,2266.5,421828.9,2490.5,13763.8,#N/A,#N/A,387525.2,#N/A,546.1,603.8
01-Feb-1980,676.5,398.9,162339.9,297.5,780.8,1103.6,5385.3,#N/A,#N/A,2284.3,425158.4,2510.1,13872.4,#N/A,#N/A,390583.9,#N/A,552.6,609.9
04-Feb-1980,669.8,394.5,161421.2,293,778.6,1096.7,5330.7,#N/A,#N/A,2246.4,420003.7,2499.2,13572.3,#N/A,#N/A,386604.8,#N/A,549.9,606.3
05-Feb-1980,682,401.6,158624.5,297.8,767.7,1074.6,5243.8,#N/A,#N/A,2205.4,412351.5,2453.7,13325,#N/A,#N/A,379561.1,#N/A,541,597.1
06-Feb-1980,709,416,167040.1,306.6,806.6,1117.4,5467.3,#N/A,#N/A,2299.4,429925.2,2558.3,13892.9,#N/A,#N/A,395737.3,#N/A,569.9,627.8
07-Feb-1980,699.3,411,169113.2,304,815.6,1138.6,5560.2,#N/A,#N/A,2338.5,437230.2,2601.7,14129,#N/A,#N/A,402461.5,#N/A,575.5,634.2
08-Feb-1980,692,407.2,166396.4,301.1,797.8,1114.3,5443.8,#N/A,#N/A,2288.5,427882.8,2546.1,13826.9,#N/A,#N/A,393857.3,#N/A,562.8,621.3
11-Feb-1980,710.5,416.9,172540.4,308.3,828.4,1156.5,5636.6,#N/A,#N/A,2368.8,442884.6,2672.6,14311.7,#N/A,#N/A,407666.2,#N/A,583.9,645.5
12-Feb-1980,694.5,408.2,170027.7,302.4,816.6,1140.4,5567.6,#N/A,#N/A,2340.6,437614.5,2640.8,14141.4,#N/A,#N/A,402815.2,#N/A,574.7,636
13-Feb-1980,696.8,408.2,168263.8,301.8,806.8,1122.3,5475.3,#N/A,#N/A,2301.8,430360.7,2597,13907,#N/A,#N/A,396138.2,#N/A,566.5,628.5
14-Feb-1980,682,399.8,167463.9,294.9,798.4,1114,5405.7,#N/A,#N/A,2272.5,424891.4,2564,13730.3,#N/A,#N/A,391103.8,#N/A,560.2,621.4
15-Feb-1980,667,391.9,163960.4,290.6,783.2,1099,5352.2,#N/A,#N/A,2244.9,419729.7,2532.9,13563.5,#N/A,#N/A,386352.6,#N/A,548.8,607.4
18-Feb-1980,661.5,389,162932.8,288.1,773.7,1083.3,5260.2,#N/A,#N/A,2236.2,415558.4,2488.2,13506.8,#N/A,#N/A,380859.9,#N/A,540.9,600.5
19-Feb-1980,652.3,385.1,162367.1,287.1,767.3,1084.2,5292.9,#N/A,#N/A,2248.4,417829.4,2501.8,13580.6,#N/A,#N/A,382941.3,#N/A,537,599.5
